#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#042_Torque Unit,#043_Angle Unit
5,0,0,0,0,0,0,0,0,0,2.45,3534,0,1,964,0/0,Nm,deg
1,0,2,0,0,0,0,0,0,3,4.63,3201,0,1,2010,0/0,Nm,deg
7,5,2,0,0,0,0,0,0,3,1.11,1720,0,1,1695,0/0,Nm,deg
5,5,2,0,0,0,0,0,0,5,4.43,369,0,0,481,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,2,0.98,4017,0,0,909,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,4,2.08,549,0,1,900,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,2,1.42,3360,0,0,1463,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,5,3.73,680,0,1,959,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,5,3.33,2049,0,1,685,0/0,Nm,deg
5,0,0,0,0,0,0,0,0,4,0.43,340,0,0,1823,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,0,1.7,4967,0,1,985,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,5,3.48,1902,0,1,907,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,0,3.59,3925,0,0,782,0/0,Nm,deg
5,5,4,0,0,0,0,0,0,3,0.12,1636,0,1,660,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,1,2.08,1824,0,1,1026,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,2,1.78,4989,0,0,626,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,2,1.06,3569,0,1,252,0/0,Nm,deg
7,0,2,0,0,0,0,0,0,1,2.28,339,0,1,434,0/0,Nm,deg
5,5,0,0,0,0,0,0,0,5,4.21,5182,0,0,981,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,1,4.21,3223,0,1,814,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,3,2.61,4221,0,0,953,0/0,Nm,deg
7,5,3,0,0,0,0,0,0,3,3.85,3864,0,1,1545,0/0,Nm,deg
5,5,2,0,0,0,0,0,0,5,0.01,4331,0,0,343,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,0,1.54,2067,0,1,2002,0/0,Nm,deg
1,0,2,0,0,0,0,0,0,2,1.77,2399,0,0,1162,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,4,3.61,268,0,0,1727,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,4,1.15,4053,0,0,629,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,2,3.97,944,0,0,978,0/0,Nm,deg
7,0,2,0,0,0,0,0,0,4,4.02,1760,0,1,107,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,1,0.16,3671,0,1,1012,0/0,Nm,deg
5,5,0,0,0,0,0,0,0,5,1.08,3493,0,0,1846,0/0,Nm,deg
5,5,4,0,0,0,0,0,0,0,4.9,3584,0,0,1129,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,2,3.35,2816,0,0,1162,0/0,Nm,deg
1,0,0,0,0,0,0,0,0,5,0.02,4274,0,0,1703,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,2,0.16,80,0,1,1181,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,4,1.25,4574,0,0,545,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,2,3.23,3492,0,0,1006,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,1,1.43,2061,0,1,1620,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,2,2.31,4122,0,1,1046,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,0,0.55,4720,0,1,1120,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,1,2.98,822,0,0,1433,0/0,Nm,deg
1,0,3,0,0,0,0,0,0,2,0.55,125,0,1,975,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,4,3.16,3097,0,1,808,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,0,4.03,4165,0,1,251,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,3,2.64,3165,0,0,1936,0/0,Nm,deg
1,5,1,0,0,0,0,0,0,5,2.95,1455,0,1,7,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,1,1.6,2038,0,0,381,0/0,Nm,deg
1,0,2,0,0,0,0,0,0,5,0.56,3173,0,0,1538,0/0,Nm,deg
5,5,2,0,0,0,0,0,0,2,3.6,400,0,0,1713,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,3,0.6,3693,0,0,936,0/0,Nm,deg
5,5,4,0,0,0,0,0,0,3,1.5,1817,0,0,946,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,2,0.51,1572,0,1,976,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,5,2.42,98,0,1,1739,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,3,0.94,4352,0,1,1903,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,1,2.55,3390,0,0,2011,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,5,0.45,2795,0,1,1220,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,3,0.65,2165,0,0,427,0/0,Nm,deg
5,0,0,0,0,0,0,0,0,4,4.37,181,0,0,1680,0/0,Nm,deg
7,5,2,0,0,0,0,0,0,5,1.44,116,0,0,1751,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,1,3.97,3307,0,1,1563,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,3,3.67,4129,0,0,2135,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,5,1.84,1225,0,0,2146,0/0,Nm,deg
1,0,1,0,0,0,0,0,0,0,2.67,207,0,0,666,0/0,Nm,deg
7,5,1,0,0,0,0,0,0,0,1.94,3771,0,0,871,0/0,Nm,deg
1,0,1,0,0,0,0,0,0,3,1.08,274,0,1,2122,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,2,3.83,4509,0,1,1099,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,0,2.07,218,0,0,1855,0/0,Nm,deg
1,0,2,0,0,0,0,0,0,1,4.44,1728,0,1,1485,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,4,3.99,3157,0,0,1471,0/0,Nm,deg
7,5,3,0,0,0,0,0,0,1,0.57,2536,0,1,1095,0/0,Nm,deg
7,5,3,0,0,0,0,0,0,3,2.84,4525,0,1,693,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,1,0.31,5211,0,0,1537,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,0,3.74,1724,0,1,488,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,0,2.21,3770,0,1,970,0/0,Nm,deg
5,5,2,0,0,0,0,0,0,4,3.38,3613,0,1,561,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,1,2.44,1469,0,0,512,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,2,3.29,3724,0,0,857,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,5,3.65,2075,0,1,1792,0/0,Nm,deg
5,5,2,0,0,0,0,0,0,4,4.51,4832,0,0,10,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,4,1.23,3326,0,1,1952,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,1,3.48,3461,0,0,2063,0/0,Nm,deg
7,0,2,0,0,0,0,0,0,1,4.57,3156,0,0,1360,0/0,Nm,deg
5,5,1,0,0,0,0,0,0,0,2.09,3498,0,1,1527,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,3,2.2,4379,0,1,632,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,1,3.24,2088,0,0,601,0/0,Nm,deg
1,0,0,0,0,0,0,0,0,0,3.75,4897,0,0,1196,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,5,3.78,2771,0,0,36,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,5,1.45,1216,0,0,1500,0/0,Nm,deg
7,0,2,0,0,0,0,0,0,2,3.72,3382,0,0,1645,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,2,3.12,4384,0,0,167,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,0,0.95,223,0,0,1318,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,4,1.08,1036,0,1,2021,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,5,4.24,310,0,0,1748,0/0,Nm,deg
1,0,3,0,0,0,0,0,0,3,1.23,1429,0,0,1112,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,5,1.53,1247,0,1,636,0/0,Nm,deg
1,5,1,0,0,0,0,0,0,2,4.61,2767,0,1,457,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,4,3.74,4100,0,0,1762,0/0,Nm,deg
1,0,1,0,0,0,0,0,0,4,4.99,2510,0,0,526,0/0,Nm,deg
5,0,0,0,0,0,0,0,0,2,0.02,4090,0,0,1831,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,4,0.75,226,0,1,98,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,0,0.22,596,0,1,1392,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,1,1.87,2613,0,1,1298,0/0,Nm,deg
7,0,3,0,0,0,0,0,0,3,3.46,4144,0,0,736,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,3,0.41,1206,0,0,839,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,0,0.05,3869,0,0,799,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,3,0.85,468,0,0,2017,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,2,0.9,1700,0,1,1986,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,1,2.14,3548,0,1,373,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,0,2.43,4258,0,0,1841,0/0,Nm,deg
1,0,0,0,0,0,0,0,0,3,2.03,2002,0,1,530,0/0,Nm,deg
7,5,3,0,0,0,0,0,0,0,1.64,4725,0,0,47,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,0,3.37,3461,0,0,68,0/0,Nm,deg
7,5,1,0,0,0,0,0,0,0,2.54,1507,0,0,333,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,2,3.64,3737,0,1,1424,0/0,Nm,deg
5,5,0,0,0,0,0,0,0,5,4.62,3225,0,0,298,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,4,2.89,3055,0,0,908,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,1,3.4,1328,0,0,1487,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,0,0.58,2734,0,0,1682,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,3,3.98,2079,0,1,1039,0/0,Nm,deg
5,5,4,0,0,0,0,0,0,0,0.81,1414,0,0,1493,0/0,Nm,deg
5,0,0,0,0,0,0,0,0,2,2.88,1072,0,0,1660,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,4,3.53,5179,0,0,953,0/0,Nm,deg
7,0,3,0,0,0,0,0,0,2,2.86,2487,0,1,733,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,1,2.28,4166,0,1,1430,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,2,1.46,4027,0,1,1555,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,4,0.07,3993,0,1,1177,0/0,Nm,deg
7,5,1,0,0,0,0,0,0,2,0.22,2587,0,0,36,0/0,Nm,deg
7,0,2,0,0,0,0,0,0,5,3.01,3385,0,0,957,0/0,Nm,deg
1,0,1,0,0,0,0,0,0,4,0.24,1996,0,1,640,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,4,4.26,1675,0,0,1860,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,1,1.54,1085,0,0,2148,0/0,Nm,deg
5,5,0,0,0,0,0,0,0,2,1.45,4417,0,0,371,0/0,Nm,deg
1,0,3,0,0,0,0,0,0,0,0.52,2127,0,1,996,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,5,0.78,273,0,0,248,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,4,2.06,3995,0,1,1703,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,5,1.52,2708,0,0,2101,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,3,2.77,1361,0,1,1982,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,2,4.6,1551,0,0,227,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,1,4.47,4937,0,1,1702,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,2,2.57,3911,0,1,1208,0/0,Nm,deg
1,5,1,0,0,0,0,0,0,0,2.55,1046,0,0,1637,0/0,Nm,deg
7,0,3,0,0,0,0,0,0,3,1.31,3210,0,1,1072,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,1,0.82,2845,0,1,1133,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,3,3.55,1116,0,0,1696,0/0,Nm,deg
5,0,3,0,0,0,0,0,0,2,2.84,1219,0,1,201,0/0,Nm,deg
1,0,2,0,0,0,0,0,0,3,0.2,4566,0,1,1406,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,3,1.97,444,0,0,681,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,2,2.55,2051,0,1,1000,0/0,Nm,deg
5,0,0,0,0,0,0,0,0,5,2.52,4596,0,1,1257,0/0,Nm,deg
1,0,0,0,0,0,0,0,0,0,0.79,4848,0,1,1452,0/0,Nm,deg
5,0,1,0,0,0,0,0,0,3,0.54,268,0,1,1760,0/0,Nm,deg
5,5,1,0,0,0,0,0,0,4,3.27,3055,0,0,1987,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,3,0.38,3604,0,0,1065,0/0,Nm,deg
1,0,0,0,0,0,0,0,0,2,1.71,1325,0,1,239,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,0,2.6,779,0,0,637,0/0,Nm,deg
7,0,3,0,0,0,0,0,0,2,1.46,732,0,0,1166,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,0,4.42,744,0,0,1386,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,3,1.56,2125,0,0,2105,0/0,Nm,deg
7,5,2,0,0,0,0,0,0,2,3.63,1951,0,1,2149,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,0,3.62,118,0,1,1972,0/0,Nm,deg
7,0,3,0,0,0,0,0,0,2,3.24,3805,0,0,1839,0/0,Nm,deg
1,0,0,0,0,0,0,0,0,0,3.65,2517,0,1,804,0/0,Nm,deg
7,0,3,0,0,0,0,0,0,4,2.35,213,0,0,929,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,0,1.84,533,0,0,1911,0/0,Nm,deg
1,0,3,0,0,0,0,0,0,3,4.22,3871,0,0,1795,0/0,Nm,deg
5,5,1,0,0,0,0,0,0,5,3.14,3536,0,0,66,0/0,Nm,deg
5,5,0,0,0,0,0,0,0,0,4.79,3193,0,0,39,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,3,3.19,4031,0,0,173,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,3,3.42,1038,0,1,960,0/0,Nm,deg
5,5,0,0,0,0,0,0,0,2,3.13,4844,0,1,1193,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,3,1.11,48,0,1,1927,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,1,4.58,4565,0,0,1064,0/0,Nm,deg
5,5,1,0,0,0,0,0,0,0,4.55,1264,0,1,1765,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,2,4.71,4904,0,1,1320,0/0,Nm,deg
7,0,4,0,0,0,0,0,0,2,4.25,4304,0,0,1693,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,0,1.59,4081,0,0,1956,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,2,1.85,2799,0,1,633,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,2,2.12,1506,0,1,1392,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,4,1.88,594,0,1,1638,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,5,3.84,1982,0,1,1491,0/0,Nm,deg
5,5,2,0,0,0,0,0,0,4,0.62,1861,0,0,1994,0/0,Nm,deg
7,5,1,0,0,0,0,0,0,4,2.93,3735,0,0,727,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,0,2.24,3513,0,1,730,0/0,Nm,deg
7,0,0,0,0,0,0,0,0,2,2.18,5039,0,1,1558,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,2,2.28,2191,0,0,1685,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,5,3.79,1948,0,1,266,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,3,1.92,2672,0,1,384,0/0,Nm,deg
1,0,3,0,0,0,0,0,0,0,3.78,4369,0,1,202,0/0,Nm,deg
5,5,3,0,0,0,0,0,0,3,1.33,2139,0,1,1285,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,1,1.94,393,0,0,210,0/0,Nm,deg
1,5,1,0,0,0,0,0,0,2,1.74,2965,0,0,1648,0/0,Nm,deg
5,0,4,0,0,0,0,0,0,0,4.12,4917,0,1,996,0/0,Nm,deg
1,0,2,0,0,0,0,0,0,0,1.44,2434,0,0,978,0/0,Nm,deg
1,0,4,0,0,0,0,0,0,5,4.18,3651,0,1,1179,0/0,Nm,deg
7,5,2,0,0,0,0,0,0,1,2.66,4397,0,1,1252,0/0,Nm,deg
7,0,2,0,0,0,0,0,0,1,1.24,987,0,1,1455,0/0,Nm,deg
5,0,2,0,0,0,0,0,0,3,3.45,5062,0,1,1773,0/0,Nm,deg
7,5,0,0,0,0,0,0,0,1,2.31,3483,0,1,981,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,1,0.96,1998,0,0,510,0/0,Nm,deg
1,5,2,0,0,0,0,0,0,0,0.41,1944,0,0,1690,0/0,Nm,deg
1,5,3,0,0,0,0,0,0,1,0.75,4101,0,0,1283,0/0,Nm,deg
7,5,4,0,0,0,0,0,0,2,1.41,719,0,1,1723,0/0,Nm,deg
7,0,1,0,0,0,0,0,0,4,0.85,1335,0,1,636,0/0,Nm,deg
1,5,4,0,0,0,0,0,0,5,4.03,3871,0,1,21,0/0,Nm,deg
1,5,0,0,0,0,0,0,0,3,3.05,4664,0,0,2004,0/0,Nm,deg
5,5,1,0,0,0,0,0,0,3,1.37,2849,0,0,1747,0/0,Nm,deg
